id	year	month	text
10604	2003	4	We r outside already.
10605	2003	4	Ok...
10606	2003	4	Ok lor...
10607	2003	4	m coming home 4 dinner.
10608	2003	4	Sorry i din lock my keypad.
10609	2003	4	Wat would u like 4 ur birthday?
10610	2003	4	m leaving my house now...
10611	2003	4	Ok i msg u b4 i leave my house.
10612	2003	4	Ok i thk i got it. Then u wan me 2 come now or wat?
10613	2003	4	He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
10614	2003	4	Yar... I tot u knew dis would happen long ago already.
10615	2003	4	I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
10616	2003	4	Quite lor. But dun tell him wait he get complacent...
10617	2003	4	I dun believe u. I thk u told him.
10618	2003	4	Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
10619	2003	4	Yup. Wun believe wat? U really neva c e msg i sent shuhui?
10620	2003	4	Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...
10621	2003	4	Then she dun believe wat?
10622	2003	4	Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
10623	2003	4	s true already. I thk she muz c us tog then she believe.
10624	2003	4	s wat he told me. Ok lor...
10625	2003	4	Orh i tot u say she now still dun believe.
10626	2003	4	Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
10627	2003	4	Yup i thk cine is better cos no need 2 go down 2 plaza mah.
10628	2003	4	Watching tv lor. Nice one then i like lor.
10629	2003	4	Then i buy.
10630	2003	4	U buy newspapers already?
10631	2003	4	No objection. My bf not coming.
10632	2003	4	Anything lor if they all go then i go lor...
10633	2003	4	U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
10634	2003	4	Enjoy urself tmr...
10635	2003	4	Wat r u doing?
10636	2003	4	s a swatch watch...
10637	2003	4	s jus rite...
10638	2003	4	Ha... U jus ate honey ar? So sweet...
10639	2003	4	Yar lor actually we quite fast... Cos da ge slow wat... Haha...
10640	2003	4	s impossible between us?
10641	2003	4	Okie...
10642	2003	4	Hey happy birthday...
10643	2003	4	Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
10644	2003	4	U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
10645	2003	4	Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
10646	2003	4	m not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
10647	2003	4	Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
10648	2003	4	Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...
10649	2003	4	U still havent got urself a jacket ah?
10650	2003	4	How come u got nothing to do?
10651	2003	4	ll feel guilty...
10652	2003	4	Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...
10653	2003	4	Ok lar... Joking wif u oni...
10654	2003	4	Okie but i scared u say i fat... Then u dun wan me already...
10655	2003	4	Yup having my lunch buffet now.. U eat already?
10656	2003	4	s quite nice.
10657	2003	4	ll haf more time 2 meet up cya...
10658	2003	4	Ok...
10659	2003	4	m home...
10660	2003	4	Okie
10661	2003	4	U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
10662	2003	4	Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
10663	2003	4	m picking her up at ard 4 smth lor..
10664	2003	4	My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
10665	2003	4	s going 2 rain soon.
10666	2003	4	ll b bathing my dog later.
10667	2003	4	U too...
10668	2003	4	Ok. C u then.
10669	2003	4	Yup song bro. No creative. Neva test quality. He said check review online.
10670	2003	4	Wewa is 130. Iriver 255. All 128 mb.
10671	2003	4	We left already we at orchard now.
10672	2003	4	I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
10673	2003	4	U in town alone?
10674	2003	4	Anytime...
10675	2003	4	Ok... Sweet dreams...
10676	2003	4	Jus came back fr lunch wif my sis only. U leh?
10677	2003	4	In e msg jus now. U said thanks for gift.
10678	2003	4	re welcome... Caught u using broken english again...
10679	2003	4	Yup bathe liao...
10680	2003	4	m home.
10681	2003	4	Ok... U enjoy ur shows...
10682	2003	4	s e gals who r laughing at me lor...
10683	2003	4	Finish already... Yar they keep saying i mushy... I so embarrassed ok...
10684	2003	4	m going home now then go pump petrol lor... Like going 2 rain soon...
10685	2003	4	ll prob b home early...
10686	2003	4	Dunno y u ask me.
10687	2003	4	ve reached home n i bathe liao... U can call me now...
10688	2003	4	ll give me a lift...
10689	2003	4	Ok...
10690	2003	4	I like dis sweater fr mango but no more my size already so irritating.
10691	2003	4	m meeting my fren at 730.
10692	2003	4	m going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
10693	2003	4	m ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
10694	2003	4	U dun say so early hor... U c already then say...
10695	2003	4	s styling my hair now.
10696	2003	4	m really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
10697	2003	4	m thinking of u... So wat r u doing?
10698	2003	4	Ok lor. Msg me b4 u call.
10699	2003	4	But really quite funny lor wat... Then u shd haf run shorter distance wat...
10700	2003	4	ll jus take mrt down later.
10701	2003	4	What time is ur flight tmr?
10702	2003	4	Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
10703	2003	4	U so lousy, run already come back then half dead... Hee...
10704	2003	4	Eh u remember how 2 spell his name... Yes i did. He v naughty make until i v wet.
10705	2003	4	Finish liao... U?
10706	2003	4	U can call now...
10707	2003	4	10 min later k...
10708	2003	4	m quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
10709	2003	4	Aiyah e rain like quite big leh. If drizzling i can at least run home.
10710	2003	4	s y u haf 2 keep me busy...
10711	2003	4	Yup next stop.
10712	2003	4	ll thk of all sorts of funny things.
10713	2003	4	Aiyah then i wait lor. Then u entertain me. Hee...
10714	2003	4	t c outside.
10715	2003	4	ll jus wait 4 e rain 2 stop.
10716	2003	4	ll get caught at e mrt station lor.
10717	2003	4	m on my way home. Went to change batt 4 my watch then go shop a bit lor.
10718	2003	4	Then wat r u doing now? Busy wif work?
10719	2003	4	ll jus leave it...
10720	2003	4	ve got wisdom teeth hidden inside n mayb need 2 remove.
10721	2003	4	Thanx a lot 4 ur help!
10722	2003	4	Ok.
10723	2003	4	Happy birthday... May u find ur prince charming soon n dun work too hard...
10724	2003	4	m wearing blue shirt n black pants.
10725	2003	4	m ok lor.
10726	2003	4	s great thanx a lot.
10727	2003	4	s doing e sms survey...
10728	2003	4	Hi this is yijue, can i meet u at 11 tmr?
10729	2003	4	Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.
10730	2003	4	Eh u send wrongly lar...
10731	2003	4	Ok
10732	2003	4	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
10733	2003	4	Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
10734	2003	4	My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.
10735	2003	4	I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
10736	2003	4	Ok thanx...
10737	2003	4	U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
10738	2003	4	U sick still can go shopping?
10739	2003	4	Horrible gal. Me in sch doing some stuff. How come u got mc?
10740	2003	4	Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
10741	2003	4	Ok no prob. Take ur time.
10742	2003	4	His frens go then he in lor. Not alone wif my mum n sis lor.
10743	2003	4	Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?
10744	2003	4	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
10745	2003	4	Yup. Thk of u oso boring wat.
10746	2003	4	Nope watching tv at home... Not going out. V bored...
10747	2003	4	Wat r u doing?
10748	2003	4	Ok set let u noe e details later...
10749	2003	4	U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
10750	2003	4	Same to u...
10751	2003	4	Okie
10752	2003	4	Ok then u tell me wat time u coming later lor.
10753	2003	4	I knew it... U slept v late yest? Wake up so late...
10754	2003	4	s my dear doing? Sleeping ah?
10755	2003	4	Nite...
10756	2003	4	Ok. Me watching tv too.
10757	2003	4	At home also.
10758	2003	4	Ok. I only ask abt e movie. U wan ktv oso?
10759	2003	4	I called but no one pick up e phone. I ask both of them already they said ok.
10760	2003	4	Then ur physics get a-?
10761	2003	4	Aiyah ok wat as long as got improve can already wat...
10762	2003	4	m reaching home in 5 min.
10763	2003	4	Wat u doing there?
10764	2003	4	s working tmr a not?
10765	2003	4	Ok... Then r we meeting later?
10766	2003	4	Shopping lor. Them raining mah hard 2 leave orchard.
10767	2003	4	Long beach lor. Expected... U having dinner now?
10768	2003	4	s car. Going 4 dinner now. U leh? So r they free tonight?
10769	2003	4	How? Izzit still raining?
10770	2003	4	Thank u!
10771	2003	4	Thanx a lot...
10772	2003	4	m touched...
10773	2003	4	East coast
10774	2003	4	Left dessert. U wan me 2 go suntec look 4 u?
10775	2003	4	U can call me now...
10776	2003	4	I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
10777	2003	4	Mum not going robinson already.
10778	2003	4	s ok...
10779	2003	4	m not ready yet.
10780	2003	4	Esplanade lor. Where else...
10781	2003	4	m home. Ard wat time will u reach?
10782	2003	4	ll noe later.
10783	2003	4	s ok i wun b angry. Msg u aft i come home tonight.
10784	2003	4	So u wan 2 come for our dinner tonight a not?
10785	2003	4	re meeting at 7 pm at esaplanade tonight.
10786	2003	4	R we still meeting 4 dinner tonight?
10787	2003	4	m going 4 lunch now...
10788	2003	4	Is xy in ur car when u picking me up?
10789	2003	4	We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
10790	2003	4	Taka lor. Wat time u wan 2 come n look 4 us?
10791	2003	4	Xy trying smth now. U eat already? We havent...
10792	2003	4	Then u go back urself lor...
10793	2003	4	Thanx but my birthday is over already.
10794	2003	4	Yup i thk so until e shop closes lor.
10795	2003	4	mas.
10796	2003	4	m shopping w her now.
10797	2003	4	m going 2 orchard now laready me reaching soon. U reaching?
10798	2003	4	Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
10799	2003	4	Aiyah u did ok already lar. E nydc at wheellock?
10800	2003	4	I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
10801	2003	4	I tot u reach liao. He said t-shirt.
10802	2003	4	U reach orchard already? U wan 2 go buy tickets first?
10803	2003	4	Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
10804	2003	4	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
10805	2003	4	Is xy going 4 e lunch?
10806	2003	4	m going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
10807	2003	4	Play w computer? Aiyah i tok 2 u lor?
10808	2003	4	Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
10809	2003	4	Sitting ard nothing to do lor. U leh busy w work?
10810	2003	4	Ok lor.
10811	2003	4	m not watching w her. So c u wan 2 watch today or tmr lor.
10812	2003	4	Then dun wear jeans lor...
10813	2003	4	Depends on where u going lor.
10814	2003	4	Ok i go change also...
10815	2003	4	Anything lor but toa payoh got place 2 walk meh...
10816	2003	4	Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
10817	2003	4	I anything lor.
10818	2003	4	Jus finish watching tv... U?
10819	2003	4	Happy new year to u too!
10820	2003	4	Ok
10821	2003	4	Havent.
10822	2003	4	Ok.
10823	2003	4	I reach home safe n sound liao...
10824	2003	4	ll reach in ard	20 mins ok...
10825	2003	4	Ok... Let u noe when i leave my house.
10826	2003	4	I finished my lunch already. U wake up already?
10827	2003	4	Ok lor.
10828	2003	4	m watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
10829	2003	4	As usual u can call me ard 10 smth.
10830	2003	4	U call me alter at 11 ok.
10831	2003	4	m taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...
10832	2003	4	ll haf many more mths to come...
10833	2003	4	Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.
10834	2003	4	No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
10835	2003	4	Yup ok thanx...
10836	2003	4	Do u noe wat time e place dat sells 4d closes?
10837	2003	4	Ok...
10838	2003	4	No my mum went 2 dentist.
10839	2003	4	s bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
10840	2003	4	U having lunch alone? I now so bored...
10841	2003	4	Waiting in e car 4 my mum lor. U leh? Reach home already?
10842	2003	4	Ok.
10843	2003	4	m not taking any modules but jus concentrating on my final yr project.
10844	2003	4	I place all ur points on e cultures module already.
10845	2003	4	U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
10846	2003	4	Yup
10847	2003	4	Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
10848	2003	4	m leaving my house now.
10849	2003	4	Ok i msg u b4 i leave my house.
10850	2003	4	Haf u eaten? Wat time u wan me 2 come?
10851	2003	4	Okie
10852	2003	4	Jus finish blowing my hair. U finish dinner already?
10853	2003	4	re not in singapore or wat?
10854	2003	4	Ok no prob...
10855	2003	4	At home watching tv lor.
10856	2003	4	ll think of u...
10857	2003	4	Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
10858	2003	4	m surprised she still can guess right lor...
10859	2003	4	How come she can get it? Should b quite diff to guess rite...
10860	2003	4	How come guoyang go n tell her? Then u told her?
10861	2003	4	Ok...
10862	2003	4	Ok... Ur typical reply...
10863	2003	4	If e timing can, then i go w u lor...
10864	2003	4	m going to sch at 4 if i rem correctly...
10865	2003	4	Watching tv lor...
10866	2003	4	Ok...
10867	2003	4	Ok lor then we go tog lor...
10868	2003	4	s ok...
10869	2003	4	Jus finish bathing...
10870	2003	4	Ok lor... Or u wan me go look 4 u?
